params,accuracy,f1_score
32-4-2,0.7894736842105263,0.6
32-4-4,0.8947368421052632,0.75
32-8-2,0.7368421052631579,0.5454545454545454
32-8-4,0.8947368421052632,0.75
64-4-2,0.8421052631578947,0.5714285714285714
64-4-4,0.9473684210526315,0.8571428571428571
64-8-2,0.7894736842105263,0.5
64-8-4,0.8947368421052632,0.75
128-4-2,0.8947368421052632,0.6666666666666666
128-4-4,0.631578947368421,0.2222222222222222
128-8-2,0.7368421052631579,0.4444444444444444
128-8-4,0.8421052631578947,0.0
