params,accuracy,f1_score
32-4-2,0.8333333333333334,0.0
32-4-4,0.8611111111111112,0.0
32-8-2,0.8333333333333334,0.0
32-8-4,0.8888888888888888,0.0
64-4-2,0.8888888888888888,0.0
64-4-4,0.8888888888888888,0.0
64-8-2,0.8888888888888888,0.0
64-8-4,0.8333333333333334,0.0
128-4-2,0.8888888888888888,0.0
128-4-4,0.8611111111111112,0.0
128-8-2,0.8888888888888888,0.0
128-8-4,0.7777777777777778,0.0
