params,accuracy,f1_score
16-4-2,0.8,0.8333333333333334
16-4-4,0.7,0.7272727272727273
16-8-2,0.7,0.7272727272727273
16-8-4,0.4,0.0
32-4-2,0.6,0.6
32-4-4,0.7,0.7272727272727273
32-8-2,0.7,0.7272727272727273
32-8-4,0.7,0.7272727272727273
