params,accuracy,f1_score
16-4-2,0.14285714285714285,0.25
16-4-4,0.2857142857142857,0.0
16-8-2,0.14285714285714285,0.0
16-8-4,0.2857142857142857,0.2857142857142857
32-4-2,0.0,0.0
32-4-4,0.0,0.0
32-8-2,0.0,0.0
32-8-4,0.5714285714285714,0.5714285714285714
