params,accuracy,f1_score
16-4-2,0.7,0.6666666666666666
16-4-4,0.55,0.5909090909090909
16-8-2,0.725,0.7027027027027027
16-8-4,0.425,0.5106382978723404
32-4-2,0.625,0.6341463414634146
32-4-4,0.75,0.6666666666666666
32-8-2,0.65,0.65
32-8-4,0.7,0.6842105263157895
