params,accuracy,f1_score
50-4-0.01,0.7894736842105263,0.0
50-10-0.01,0.7894736842105263,0.0
50-4-0.05,0.8421052631578947,0.4
50-10-0.05,0.8421052631578947,0.4
50-4-0.1,0.8421052631578947,0.4
50-10-0.1,0.8421052631578947,0.4
100-4-0.01,0.8421052631578947,0.4
100-10-0.01,0.8421052631578947,0.4
100-4-0.05,0.7894736842105263,0.3333333333333333
100-10-0.05,0.7894736842105263,0.3333333333333333
100-4-0.1,0.8421052631578947,0.5714285714285714
100-10-0.1,0.8421052631578947,0.5714285714285714
200-4-0.01,0.8421052631578947,0.4
200-10-0.01,0.8421052631578947,0.4
200-4-0.05,0.8421052631578947,0.5714285714285714
200-10-0.05,0.8421052631578947,0.5714285714285714
200-4-0.1,0.8421052631578947,0.5714285714285714
200-10-0.1,0.8421052631578947,0.5714285714285714
