params,accuracy,f1_score
50-4-0.01,0.6666666666666666,0.7272727272727273
50-10-0.01,0.6666666666666666,0.7272727272727273
50-4-0.05,0.6296296296296297,0.6875
50-10-0.05,0.5555555555555556,0.6
50-4-0.1,0.5925925925925926,0.6451612903225806
50-10-0.1,0.5925925925925926,0.6451612903225806
100-4-0.01,0.6666666666666666,0.7272727272727273
100-10-0.01,0.6666666666666666,0.7272727272727273
100-4-0.05,0.6296296296296297,0.6875
100-10-0.05,0.5185185185185185,0.5517241379310345
100-4-0.1,0.5925925925925926,0.6451612903225806
100-10-0.1,0.5925925925925926,0.6451612903225806
200-4-0.01,0.6666666666666666,0.7272727272727273
200-10-0.01,0.6666666666666666,0.7272727272727273
200-4-0.05,0.5925925925925926,0.6451612903225806
200-10-0.05,0.5925925925925926,0.6451612903225806
200-4-0.1,0.5925925925925926,0.6451612903225806
200-10-0.1,0.5925925925925926,0.6451612903225806
