params,accuracy,f1_score
50-4-0.01,0.6363636363636364,0.6
50-10-0.01,0.6363636363636364,0.6
50-4-0.05,0.7272727272727273,0.7272727272727273
50-10-0.05,0.7272727272727273,0.7272727272727273
50-4-0.1,0.7272727272727273,0.7272727272727273
50-10-0.1,0.7272727272727273,0.7272727272727273
100-4-0.01,0.7272727272727273,0.7272727272727273
100-10-0.01,0.7272727272727273,0.7272727272727273
100-4-0.05,0.7272727272727273,0.7272727272727273
100-10-0.05,0.7272727272727273,0.7272727272727273
100-4-0.1,0.7272727272727273,0.7272727272727273
100-10-0.1,0.7272727272727273,0.7272727272727273
200-4-0.01,0.7272727272727273,0.7272727272727273
200-10-0.01,0.7272727272727273,0.7272727272727273
200-4-0.05,0.7272727272727273,0.7272727272727273
200-10-0.05,0.7272727272727273,0.7272727272727273
200-4-0.1,0.7272727272727273,0.7272727272727273
200-10-0.1,0.7272727272727273,0.7272727272727273
