params,accuracy,f1_score
50-0.1-4,0.7647058823529411,0.8
50-0.1-8,0.7647058823529411,0.8
50-0.1-16,0.7647058823529411,0.8
50-0.3-4,0.8235294117647058,0.8421052631578947
50-0.3-8,0.8235294117647058,0.8421052631578947
50-0.3-16,0.7647058823529411,0.7777777777777778
100-0.1-4,0.7647058823529411,0.8
100-0.1-8,0.8235294117647058,0.8421052631578947
100-0.1-16,0.8235294117647058,0.8421052631578947
100-0.3-4,0.7647058823529411,0.7777777777777778
100-0.3-8,0.7647058823529411,0.7777777777777778
100-0.3-16,0.7058823529411765,0.7368421052631579
200-0.1-4,0.7647058823529411,0.7777777777777778
200-0.1-8,0.7647058823529411,0.7777777777777778
200-0.1-16,0.7647058823529411,0.7777777777777778
200-0.3-4,0.7647058823529411,0.7777777777777778
200-0.3-8,0.7647058823529411,0.7777777777777778
200-0.3-16,0.7647058823529411,0.7777777777777778
