params,accuracy,f1_score
50-0.1-4,0.8947368421052632,0.5
50-0.1-8,0.8947368421052632,0.5
50-0.1-16,0.8421052631578947,0.4
50-0.3-4,0.8947368421052632,0.5
50-0.3-8,0.8947368421052632,0.5
50-0.3-16,0.8947368421052632,0.5
100-0.1-4,0.8947368421052632,0.5
100-0.1-8,0.8947368421052632,0.5
100-0.1-16,0.8947368421052632,0.5
100-0.3-4,0.9473684210526315,0.8
100-0.3-8,0.8947368421052632,0.5
100-0.3-16,0.8947368421052632,0.5
200-0.1-4,0.8947368421052632,0.5
200-0.1-8,0.8947368421052632,0.5
200-0.1-16,0.8947368421052632,0.5
200-0.3-4,0.8947368421052632,0.5
200-0.3-8,0.8947368421052632,0.5
200-0.3-16,0.8947368421052632,0.5
