params,accuracy,f1_score
"(64, 32)-0.001-300",0.7083333333333334,0.7741935483870968
"(64, 32)-0.001-500",0.7083333333333334,0.7741935483870968
"(64, 32)-0.0005-300",0.7083333333333334,0.7741935483870968
"(64, 32)-0.0005-500",0.7083333333333334,0.7741935483870968
"(128, 64)-0.001-300",0.7083333333333334,0.7741935483870968
"(128, 64)-0.001-500",0.7083333333333334,0.7407407407407407
"(128, 64)-0.0005-300",0.7083333333333334,0.7741935483870968
"(128, 64)-0.0005-500",0.7083333333333334,0.7741935483870968
"(256, 128)-0.001-300",0.7916666666666666,0.8148148148148148
"(256, 128)-0.001-500",0.7083333333333334,0.7586206896551724
"(256, 128)-0.0005-300",0.7083333333333334,0.7741935483870968
"(256, 128)-0.0005-500",0.75,0.7857142857142857
