params,accuracy,f1_score
"(64, 32)-0.001-50",1.0,1.0
"(64, 32)-0.001-100",1.0,1.0
"(64, 32)-0.0005-50",0.975,0.9803921568627451
"(64, 32)-0.0005-100",1.0,1.0
"(128, 64)-0.001-50",1.0,1.0
"(128, 64)-0.001-100",1.0,1.0
"(128, 64)-0.0005-50",0.975,0.9795918367346939
"(128, 64)-0.0005-100",1.0,1.0
"(256, 128)-0.001-50",1.0,1.0
"(256, 128)-0.001-100",1.0,1.0
"(256, 128)-0.0005-50",1.0,1.0
"(256, 128)-0.0005-100",1.0,1.0
