params,accuracy,f1_score
5-32,1.0,1.0
5-64,1.0,1.0
5-128,0.9230769230769231,0.9285714285714286
10-32,1.0,1.0
10-64,1.0,1.0
10-128,1.0,1.0
20-32,1.0,1.0
20-64,1.0,1.0
20-128,1.0,1.0
