params,accuracy,f1_score
5-32,0.84,0.8461538461538461
5-64,0.8,0.8148148148148148
5-128,0.84,0.8461538461538461
10-32,0.84,0.8333333333333334
10-64,0.84,0.8333333333333334
10-128,0.86,0.8627450980392157
20-32,0.84,0.84
20-64,0.86,0.8627450980392157
20-128,0.88,0.875
