params,accuracy,f1_score
5-32,0.25,0.4
5-64,0.25,0.4
5-128,0.25,0.4
10-32,0.25,0.4
10-64,0.75,0.0
10-128,0.25,0.4
20-32,0.25,0.4
20-64,0.25,0.4
20-128,0.25,0.4
