params,accuracy,f1_score
5-32,0.0,0.0
5-64,0.14285714285714285,0.25
5-128,0.0,0.0
10-32,0.0,0.0
10-64,0.0,0.0
10-128,0.14285714285714285,0.25
20-32,0.0,0.0
20-64,0.0,0.0
20-128,0.14285714285714285,0.25
