params,accuracy,f1_score
5-32,0.675,0.7450980392156863
5-64,0.75,0.8275862068965517
5-128,0.675,0.7547169811320755
10-32,0.675,0.7450980392156863
10-64,0.725,0.7755102040816326
10-128,0.675,0.7636363636363637
20-32,0.75,0.8275862068965517
20-64,0.725,0.8070175438596491
20-128,0.9,0.9166666666666666
