params,accuracy,f1_score
5-32,0.9436619718309859,0.9534883720930233
5-64,0.9295774647887324,0.9438202247191011
5-128,0.9436619718309859,0.9545454545454546
10-32,0.9577464788732394,0.9647058823529412
10-64,0.9295774647887324,0.9411764705882353
10-128,0.9436619718309859,0.9545454545454546
20-32,0.971830985915493,0.9767441860465116
20-64,0.9295774647887324,0.9425287356321839
20-128,0.9154929577464789,0.9333333333333333
