params,accuracy,f1_score
5-32,0.6296296296296297,0.7058823529411765
5-64,0.5925925925925926,0.6451612903225806
5-128,0.5925925925925926,0.6451612903225806
10-32,0.5555555555555556,0.6
10-64,0.5925925925925926,0.7027027027027027
10-128,0.6296296296296297,0.6875
20-32,0.6666666666666666,0.7428571428571429
20-64,0.5925925925925926,0.717948717948718
20-128,0.5925925925925926,0.6666666666666666
